UserID;Country;Group
1665;US;Target
1666;EU;Target
1667;NA;Target
1668;SEA;Target
1669;US;Control
1670;EU;Control
1671;NA;Control
1672;SEA;Control
1673;US;Target
1674;EU;Target
1675;NA;Target
1676;SEA;Target
1677;US;Control
1678;EU;Control
1679;NA;Control
1680;SEA;Control
1681;US;Target
1682;EU;Target
1683;NA;Target
1684;SEA;Target
1685;US;Control
1686;EU;Control
1687;NA;Control
1688;SEA;Control
1689;US;Target
1690;EU;Target
1691;NA;Target
1692;SEA;Target
1693;US;Control
1694;EU;Control
1695;NA;Control
1696;SEA;Control
1697;US;Target
1698;EU;Target
1699;NA;Target
1700;SEA;Target
1701;US;Control
1702;EU;Control
1703;NA;Control
1704;SEA;Control
1705;US;Target
1706;EU;Target
1707;NA;Target
1708;SEA;Target
1709;US;Control
1710;EU;Control
1711;NA;Control
1712;SEA;Control
1713;US;Target
1714;EU;Target
1715;NA;Target
1716;SEA;Target
1717;US;Control
1718;EU;Control
1719;NA;Control
1720;SEA;Control
1721;US;Target
1722;EU;Target
1723;NA;Target
1724;SEA;Target
1725;US;Control
1726;EU;Control
1727;NA;Control
1728;SEA;Control
1729;US;Target
1730;EU;Target
1731;NA;Target
1732;SEA;Target
1733;US;Control
1734;EU;Control
1735;NA;Control
1736;SEA;Control
1737;US;Target
1738;EU;Target
1739;NA;Target
1740;SEA;Target
1741;US;Control
1742;EU;Control
1743;NA;Control
1744;SEA;Control
1745;US;Target
1746;EU;Target
1747;NA;Target
1748;SEA;Target
1749;US;Control
1750;EU;Control
1751;NA;Control
1752;SEA;Control
1753;US;Target
1754;EU;Target
1755;NA;Target
1756;SEA;Target
1757;US;Control
1758;EU;Control
1759;NA;Control
1760;SEA;Control
1761;US;Target
1762;EU;Target
1763;NA;Target
1764;SEA;Target
1765;US;Control
1766;EU;Control
1767;NA;Control
1768;SEA;Control
1769;US;Target
1770;EU;Target
1771;NA;Target
1772;SEA;Target
1773;US;Control
1774;EU;Control
1775;NA;Control
1776;SEA;Control
1777;US;Target
1778;EU;Target
1779;NA;Target
1780;SEA;Target
1781;US;Control
1782;EU;Control
1783;NA;Control
1784;SEA;Control
1785;US;Target
1786;EU;Target
1787;NA;Target
1788;SEA;Target
1789;US;Control
1790;EU;Control
1791;NA;Control
1792;SEA;Control
1793;US;Target
1794;EU;Target
1795;NA;Target
1796;SEA;Target
1797;US;Control
1798;EU;Control
1799;NA;Control
1800;SEA;Control
1801;US;Target
1802;EU;Target
1803;NA;Target
1804;SEA;Target
1805;US;Control
1806;EU;Control
1807;NA;Control
1808;SEA;Control
1809;US;Target
1810;EU;Target
1811;NA;Target
1812;SEA;Target
1813;US;Control
1814;EU;Control
1815;NA;Control
1816;SEA;Control
1817;US;Target
1818;EU;Target
1819;NA;Target
1820;SEA;Target
1821;US;Control
1822;EU;Control
1823;NA;Control
1824;SEA;Control
1825;US;Target
1826;EU;Target
1827;NA;Target
1828;SEA;Target
1829;US;Control
1830;EU;Control
1831;NA;Control
1832;SEA;Control
1833;US;Target
1834;EU;Target
1835;NA;Target
1836;SEA;Target
1837;US;Control
1838;EU;Control
1839;NA;Control
1840;SEA;Control
1841;US;Target
1842;EU;Target
1843;NA;Target
1844;SEA;Target
1845;US;Control
1846;EU;Control
1847;NA;Control
1848;SEA;Control
1849;US;Target
1850;EU;Target
1851;NA;Target
1852;SEA;Target
1853;US;Control
1854;EU;Control
1855;NA;Control
1856;SEA;Control
1857;US;Target
1858;EU;Target
1859;NA;Target
1860;SEA;Target
1861;US;Control
1862;EU;Control
1863;NA;Control
1864;SEA;Control
1865;US;Target
1866;EU;Target
1867;NA;Target
1868;SEA;Target
1869;US;Control
1870;EU;Control
1871;NA;Control
1872;SEA;Control
1873;US;Target
1874;EU;Target
1875;NA;Target
1876;SEA;Target
1877;US;Control
1878;EU;Control
1879;NA;Control
1880;SEA;Control
1881;US;Target
1882;EU;Target
1883;NA;Target
1884;SEA;Target
1885;US;Control
1886;EU;Control
1887;NA;Control
1888;SEA;Control
1889;US;Target
1890;EU;Target
1891;NA;Target
1892;SEA;Target
1893;US;Control
1894;EU;Control
1895;NA;Control
1896;SEA;Control
1897;US;Target
1898;EU;Target
1899;NA;Target
1900;SEA;Target
1901;US;Control
1902;EU;Control
1903;NA;Control
1904;SEA;Control
1905;US;Target
1906;EU;Target
1907;NA;Target
1908;SEA;Target
1909;US;Control
1910;EU;Control
1911;NA;Control
1912;SEA;Control
1913;US;Target
1914;EU;Target
1915;NA;Target
1916;SEA;Target
1917;US;Control
1918;EU;Control
1919;NA;Control
1920;SEA;Control
1921;US;Target
1922;EU;Target
1923;NA;Target
1924;SEA;Target
1925;US;Control
1926;EU;Control
1927;NA;Control
1928;SEA;Control
1929;US;Target
1930;EU;Target
1931;NA;Target
1932;SEA;Target
1933;US;Control
1934;EU;Control
1935;NA;Control
1936;SEA;Control
1937;US;Target
1938;EU;Target
1939;NA;Target
1940;SEA;Target
1941;US;Control
1942;EU;Control
1943;NA;Control
1944;SEA;Control
1945;US;Target
1946;EU;Target
1947;NA;Target
1948;SEA;Target
1949;US;Control
1950;EU;Control
1951;NA;Control
1952;SEA;Control
1953;US;Target
1954;EU;Target
1955;NA;Target
1956;SEA;Target
1957;US;Control
1958;EU;Control
1959;NA;Control
1960;SEA;Control
1961;US;Target
1962;EU;Target
1963;NA;Target
1964;SEA;Target
1965;US;Control
1966;EU;Control
1967;NA;Control
1968;SEA;Control
1969;US;Target
1970;EU;Target
1971;NA;Target
1972;SEA;Target
1973;US;Control
1974;EU;Control
1975;NA;Control
1976;SEA;Control
1977;US;Target
1978;EU;Target
1979;NA;Target
1980;SEA;Target
1981;US;Control
1982;EU;Control
1983;NA;Control
1984;SEA;Control
1985;US;Target
1986;EU;Target
1987;NA;Target
1988;SEA;Target
1989;US;Control
1990;EU;Control
1991;NA;Control
1992;SEA;Control
1993;US;Target
1994;EU;Target
1995;NA;Target
1996;SEA;Target
1997;US;Control
1998;EU;Control
1999;NA;Control
2000;SEA;Control
2001;US;Target
2002;EU;Target
2003;NA;Target
2004;SEA;Target
2005;US;Control
2006;EU;Control
2007;NA;Control
2008;SEA;Control
2009;US;Target
2010;EU;Target
2011;NA;Target
2012;SEA;Target
2013;US;Control
2014;EU;Control
2015;NA;Control
2016;SEA;Control
2017;US;Target
2018;EU;Target
2019;NA;Target
2020;SEA;Target
2021;US;Control
2022;EU;Control
2023;NA;Control
2024;SEA;Control
2025;US;Target
2026;EU;Target
2027;NA;Target
2028;SEA;Target
2029;US;Control
2030;EU;Control
2031;NA;Control
2032;SEA;Control
2033;US;Target
2034;EU;Target
2035;NA;Target
2036;SEA;Target
2037;US;Control
2038;EU;Control
2039;NA;Control
2040;SEA;Control
2041;US;Target
2042;EU;Target
2043;NA;Target
2044;SEA;Target
2045;US;Control
2046;EU;Control
2047;NA;Control
2048;SEA;Control
2049;US;Target
2050;EU;Target
2051;NA;Target
2052;SEA;Target
2053;US;Control
2054;EU;Control
2055;NA;Control
2056;SEA;Control
2057;US;Target
2058;EU;Target
2059;NA;Target
2060;SEA;Target
2061;US;Control
2062;EU;Control
2063;NA;Control
2064;SEA;Control
2065;US;Target
2066;EU;Target
2067;NA;Target
2068;SEA;Target
2069;US;Control
2070;EU;Control
2071;NA;Control
2072;SEA;Control
2073;US;Target
2074;EU;Target
2075;NA;Target
2076;SEA;Target
2077;US;Control
2078;EU;Control
2079;NA;Control
2080;SEA;Control
2081;US;Target
2082;EU;Target
2083;NA;Target
2084;SEA;Target
2085;US;Control
2086;EU;Control
2087;NA;Control
2088;SEA;Control
2089;US;Target
2090;EU;Target
2091;NA;Target
2092;SEA;Target
2093;US;Control
2094;EU;Control
2095;NA;Control
2096;SEA;Control
2097;US;Target
2098;EU;Target
2099;NA;Target
2100;SEA;Target
2101;US;Control
2102;EU;Control
2103;NA;Control
2104;SEA;Control
2105;US;Target
2106;EU;Target
2107;NA;Target
2108;SEA;Target
2109;US;Control
2110;EU;Control
2111;NA;Control
2112;SEA;Control
2113;US;Target
2114;EU;Target
2115;NA;Target
2116;SEA;Target
2117;US;Control
2118;EU;Control
2119;NA;Control
2120;SEA;Control
2121;US;Target
2122;EU;Target
2123;NA;Target
2124;SEA;Target
2125;US;Control
2126;EU;Control
2127;NA;Control
2128;SEA;Control
2129;US;Target
2130;EU;Target
2131;NA;Target
2132;SEA;Target
2133;US;Control
2134;EU;Control
2135;NA;Control
2136;SEA;Control
2137;US;Target
2138;EU;Target
2139;NA;Target
2140;SEA;Target
2141;US;Control
2142;EU;Control
2143;NA;Control
2144;SEA;Control
2145;US;Target
2146;EU;Target
2147;NA;Target
2148;SEA;Target
2149;US;Control
2150;EU;Control
2151;NA;Control
2152;SEA;Control
2153;US;Target
2154;EU;Target
2155;NA;Target
2156;SEA;Target
2157;US;Control
2158;EU;Control
2159;NA;Control
2160;SEA;Control
2161;US;Target
2162;EU;Target
2163;NA;Target
2164;SEA;Target
2165;US;Control
2166;EU;Control
2167;NA;Control
2168;SEA;Control
2169;US;Target
2170;EU;Target
2171;NA;Target
2172;SEA;Target
2173;US;Control
2174;EU;Control
2175;NA;Control
2176;SEA;Control
2177;US;Target
2178;EU;Target
2179;NA;Target
2180;SEA;Target
2181;US;Control
2182;EU;Control
2183;NA;Control
2184;SEA;Control
2185;US;Target
2186;EU;Target
2187;NA;Target
2188;SEA;Target
2189;US;Control
2190;EU;Control
2191;NA;Control
2192;SEA;Control
2193;US;Target
2194;EU;Target
2195;NA;Target
2196;SEA;Target
2197;US;Control
2198;EU;Control
2199;NA;Control
2200;SEA;Control
2201;US;Target
2202;EU;Target
2203;NA;Target
2204;SEA;Target
2205;US;Control
2206;EU;Control
2207;NA;Control
2208;SEA;Control
2209;US;Target
2210;EU;Target
2211;NA;Target
2212;SEA;Target
2213;US;Control
2214;EU;Control
2215;NA;Control
2216;SEA;Control
2217;US;Target
2218;EU;Target
2219;NA;Target
2220;SEA;Target
2221;US;Control
2222;EU;Control
2223;NA;Control
2224;SEA;Control
2225;US;Target
2226;EU;Target
2227;NA;Target
2228;SEA;Target
2229;US;Control
2230;EU;Control
2231;NA;Control
2232;SEA;Control
2233;US;Target
2234;EU;Target
2235;NA;Target
2236;SEA;Target
2237;US;Control
2238;EU;Control
2239;NA;Control
2240;SEA;Control
2241;US;Target
2242;EU;Target
2243;NA;Target
2244;SEA;Target
2245;US;Control
2246;EU;Control
2247;NA;Control
2248;SEA;Control
2249;US;Target
2250;EU;Target
2251;NA;Target
2252;SEA;Target
2253;US;Control
2254;EU;Control
2255;NA;Control
2256;SEA;Control
2257;US;Target
2258;EU;Target
2259;NA;Target
2260;SEA;Target
2261;US;Control
2262;EU;Control
2263;NA;Control
2264;SEA;Control
2265;US;Target
2266;EU;Target
2267;NA;Target
2268;SEA;Target
2269;US;Control
2270;EU;Control
2271;NA;Control
2272;SEA;Control
2273;US;Target
2274;EU;Target
2275;NA;Target
2276;SEA;Target
2277;US;Control
2278;EU;Control
2279;NA;Control
2280;SEA;Control
2281;US;Target
2282;EU;Target
2283;NA;Target
2284;SEA;Target
2285;US;Control
2286;EU;Control
2287;NA;Control
2288;SEA;Control
2289;US;Target
2290;EU;Target
2291;NA;Target
2292;SEA;Target
2293;US;Control
2294;EU;Control
2295;NA;Control
2296;SEA;Control
2297;US;Target
2298;EU;Target
2299;NA;Target
2300;SEA;Target
2301;US;Control
2302;EU;Control
2303;NA;Control
2304;SEA;Control
2305;US;Target
2306;EU;Target
2307;NA;Target
2308;SEA;Target
2309;US;Control
2310;EU;Control
2311;NA;Control
2312;SEA;Control
2313;US;Target
2314;EU;Target
2315;NA;Target
2316;SEA;Target
2317;US;Control
2318;EU;Control
2319;NA;Control
2320;SEA;Control
2321;US;Target
2322;EU;Target
2323;NA;Target
2324;SEA;Target
2325;US;Control
2326;EU;Control
2327;NA;Control
2328;SEA;Control
2329;US;Target
2330;EU;Target
2331;NA;Target
2332;SEA;Target
2333;US;Control
2334;EU;Control
2335;NA;Control
2336;SEA;Control
2337;US;Target
2338;EU;Target
2339;NA;Target
2340;SEA;Target
2341;US;Control
2342;EU;Control
2343;NA;Control
2344;SEA;Control
2345;US;Target
2346;EU;Target
2347;NA;Target
2348;SEA;Target
2349;US;Control
2350;EU;Control
2351;NA;Control
2352;SEA;Control
2353;US;Target
2354;EU;Target
2355;NA;Target
2356;SEA;Target
2357;US;Control
2358;EU;Control
2359;NA;Control
2360;SEA;Control
2361;US;Target
2362;EU;Target
2363;NA;Target
2364;SEA;Target
2365;US;Control
2366;EU;Control
2367;NA;Control
2368;SEA;Control
2369;US;Target
2370;EU;Target
2371;NA;Target
2372;SEA;Target
2373;US;Control
2374;EU;Control
2375;NA;Control
2376;SEA;Control
2377;US;Target
2378;EU;Target
2379;NA;Target
2380;SEA;Target
2381;US;Control
2382;EU;Control
2383;NA;Control
2384;SEA;Control
2385;US;Target
2386;EU;Target
2387;NA;Target
2388;SEA;Target
2389;US;Control
2390;EU;Control
2391;NA;Control
2392;SEA;Control
2393;US;Target
2394;EU;Target
2395;NA;Target
2396;SEA;Target
2397;US;Control
2398;EU;Control
2399;NA;Control
2400;SEA;Control
2401;US;Target
2402;EU;Target
2403;NA;Target
2404;SEA;Target
2405;US;Control
2406;EU;Control
2407;NA;Control
2408;SEA;Control
2409;US;Target
2410;EU;Target
2411;NA;Target
2412;SEA;Target
2413;US;Control
2414;EU;Control
2415;NA;Control
2416;SEA;Control
2417;US;Target
2418;EU;Target
2419;NA;Target
2420;SEA;Target
2421;US;Control
2422;EU;Control
2423;NA;Control
2424;SEA;Control
2425;US;Target
2426;EU;Target
2427;NA;Target
2428;SEA;Target
2429;US;Control
2430;EU;Control
2431;NA;Control
2432;SEA;Control
2433;US;Target
2434;EU;Target
2435;NA;Target
2436;SEA;Target
2437;US;Control
2438;EU;Control
2439;NA;Control
2440;SEA;Control
2441;US;Target
2442;EU;Target
2443;NA;Target
2444;SEA;Target
2445;US;Control
2446;EU;Control
2447;NA;Control
2448;SEA;Control
2449;US;Target
2450;EU;Target
2451;NA;Target
2452;SEA;Target
2453;US;Control
2454;EU;Control
2455;NA;Control
2456;SEA;Control
2457;US;Target
2458;EU;Target
2459;NA;Target
2460;SEA;Target
2461;US;Control
2462;EU;Control
2463;NA;Control
2464;SEA;Control
2465;US;Target
2466;EU;Target
2467;NA;Target
2468;SEA;Target
2469;US;Control
2470;EU;Control
2471;NA;Control
2472;SEA;Control
2473;US;Target
2474;EU;Target
2475;NA;Target
2476;SEA;Target
2477;US;Control
2478;EU;Control
2479;NA;Control
2480;SEA;Control
2481;US;Target
2482;EU;Target
2483;NA;Target
2484;SEA;Target
2485;US;Control
2486;EU;Control
2487;NA;Control
2488;SEA;Control
2489;US;Target
2490;EU;Target
2491;NA;Target
2492;SEA;Target
2493;US;Control
2494;EU;Control
2495;NA;Control
2496;SEA;Control
2497;US;Target
2498;EU;Target
2499;NA;Target
2500;SEA;Target
2501;US;Control
2502;EU;Control
2503;NA;Control
2504;SEA;Control
2505;US;Target
2506;EU;Target
2507;NA;Target
2508;SEA;Target
2509;US;Control
2510;EU;Control
2511;NA;Control
2512;SEA;Control
2513;US;Target
2514;EU;Target
2515;NA;Target
2516;SEA;Target
2517;US;Control
2518;EU;Control
2519;NA;Control
2520;SEA;Control
2521;US;Target
2522;EU;Target
2523;NA;Target
2524;SEA;Target
2525;US;Control
2526;EU;Control
2527;NA;Control
2528;SEA;Control
2529;US;Target
2530;EU;Target
2531;NA;Target
2532;SEA;Target
2533;US;Control
2534;EU;Control
2535;NA;Control
2536;SEA;Control
2537;US;Target
2538;EU;Target
2539;NA;Target
2540;SEA;Target
2541;US;Control
2542;EU;Control
2543;NA;Control
2544;SEA;Control
2545;US;Target
2546;EU;Target
2547;NA;Target
2548;SEA;Target
2549;US;Control
2550;EU;Control
2551;NA;Control
2552;SEA;Control
2553;US;Target
2554;EU;Target
2555;NA;Target
2556;SEA;Target
2557;US;Control
2558;EU;Control
2559;NA;Control
2560;SEA;Control
2561;US;Target
2562;EU;Target
2563;NA;Target
2564;SEA;Target
2565;US;Control
2566;EU;Control
2567;NA;Control
2568;SEA;Control
2569;US;Target
2570;EU;Target
2571;NA;Target
2572;SEA;Target
2573;US;Control
2574;EU;Control
2575;NA;Control
2576;SEA;Control
2577;US;Target
2578;EU;Target
2579;NA;Target
2580;SEA;Target
2581;US;Control
2582;EU;Control
2583;NA;Control
2584;SEA;Control
2585;US;Target
2586;EU;Target
2587;NA;Target
2588;SEA;Target
2589;US;Control
2590;EU;Control
2591;NA;Control
2592;SEA;Control
2593;US;Target
2594;EU;Target
2595;NA;Target
2596;SEA;Target
2597;US;Control
2598;EU;Control
2599;NA;Control
2600;SEA;Control
2601;US;Target
2602;EU;Target
2603;NA;Target
2604;SEA;Target
2605;US;Control
2606;EU;Control
2607;NA;Control
2608;SEA;Control
2609;US;Target
2610;EU;Target
2611;NA;Target
2612;SEA;Target
2613;US;Control
2614;EU;Control
2615;NA;Control
2616;SEA;Control
2617;US;Target
2618;EU;Target
2619;NA;Target
2620;SEA;Target
2621;US;Control
2622;EU;Control
2623;NA;Control
2624;SEA;Control
2625;US;Target
2626;EU;Target
2627;NA;Target
2628;SEA;Target
2629;US;Control
2630;EU;Control
2631;NA;Control
2632;SEA;Control
2633;US;Target
2634;EU;Target
2635;NA;Target
2636;SEA;Target
2637;US;Control
2638;EU;Control
2639;NA;Control
2640;SEA;Control
2641;US;Target
2642;EU;Target
2643;NA;Target
2644;SEA;Target
2645;US;Control
2646;EU;Control
2647;NA;Control
2648;SEA;Control
2649;US;Target
2650;EU;Target
2651;NA;Target
2652;SEA;Target
2653;US;Control
2654;EU;Control
2655;NA;Control
2656;SEA;Control
2657;US;Target
2658;EU;Target
2659;NA;Target
2660;SEA;Target
2661;US;Control
2662;EU;Control
2663;NA;Control
2664;SEA;Control
2665;US;Target
2666;EU;Target
2667;NA;Target
2668;SEA;Target
2669;US;Control
2670;EU;Control
2671;NA;Control
2672;SEA;Control
2673;US;Target
2674;EU;Target
2675;NA;Target
2676;SEA;Target
2677;US;Control
2678;EU;Control
2679;NA;Control
2680;SEA;Control
2681;US;Target
2682;EU;Target
2683;NA;Target
2684;SEA;Target
2685;US;Control
2686;EU;Control
2687;NA;Control
2688;SEA;Control
2689;US;Target
2690;EU;Target
2691;NA;Target
2692;SEA;Target
2693;US;Control
2694;EU;Control
2695;NA;Control
2696;SEA;Control
2697;US;Target
2698;EU;Target
2699;NA;Target
2700;SEA;Target
2701;US;Control
2702;EU;Control
2703;NA;Control
2704;SEA;Control
2705;US;Target
2706;EU;Target
2707;NA;Target
2708;SEA;Target
2709;US;Control
2710;EU;Control
2711;NA;Control
2712;SEA;Control
2713;US;Target
2714;EU;Target
2715;NA;Target
2716;SEA;Target
2717;US;Control
2718;EU;Control
2719;NA;Control
2720;SEA;Control
2721;US;Target
2722;EU;Target
2723;NA;Target
2724;SEA;Target
2725;US;Control
2726;EU;Control
2727;NA;Control
2728;SEA;Control
2729;US;Target
2730;EU;Target
2731;NA;Target
2732;SEA;Target
2733;US;Control
2734;EU;Control
2735;NA;Control
2736;SEA;Control
2737;US;Target
2738;EU;Target
2739;NA;Target
2740;SEA;Target
2741;US;Control
2742;EU;Control
2743;NA;Control
2744;SEA;Control
2745;US;Target
2746;EU;Target
2747;NA;Target
2748;SEA;Target
2749;US;Control
2750;EU;Control
2751;NA;Control
2752;SEA;Control
